OBJECTID,PLAN_NO,BHC_TYPE,BHC_VALUE,SHAPE_Leng,Shape__Area,Shape__Length
5132,S/TP/28,BHCS,8,616.305445963,27761.48046875,667.962834605975
5133,S/TP/28,BHCS,4,220.544809617,3025.88671875,239.289028850724
5134,S/TP/28,BHCN, ,3541.31283637,649991.259765625,3843.14401846884
5135,S/TP/28,BHCB,65,1020.24387273,26304.96875,1106.92264338497
5136,S/TP/28,BHCB,55,773.922013272,16518.072265625,841.130349441664
5137,S/TP/28,BHCB,110,908.320399869,26843.123046875,984.799973597267
5138,S/TP/28,BHCS,11,658.009183171,16718.49609375,713.113508772386
5139,S/TP/28,BHCS,2,307.700119241,6996.876953125,333.707022206686
5140,S/TP/28,BHCS,2,183.331093988,2181.283203125,198.639639649105
5141,S/TP/28,BHCS,9,195.922399485,1770.826171875,212.641918584773
5142,S/TP/28,BHCS,1,516.644348837,8846.806640625,560.393205676199
5143,S/TP/28,BHCS,8,485.534370535,13724.537109375,526.444660912925
5144,S/TP/28,BHCS,8,345.973536343,7306.0078125,375.630725376973
5145,S/TP/28,BHCS,2,359.87665409,7664.435546875,390.644813643524
5146,S/TP/28,BHCB,110,1969.23732411,120866.1484375,2136.50930117874
5147,S/TP/28,BHCS,8,244.315846896,4221.720703125,264.918896102086
5148,S/TP/28,BHCS,8,497.415212408,14376.62109375,539.782940044579
5149,S/TP/28,BHCS,8,265.746926245,5033.607421875,288.199058643165
5150,S/TP/28,BHCN, ,577.447975609,17623.60546875,626.473664071252
5151,S/TP/28,BHCS,5,996.977595169,48664.859375,1080.24344602108
5152,S/TP/28,BHCS,8,390.846260469,10224.953125,423.540811457899
5153,S/TP/28,BHCS,6,203.925173035,2136.236328125,221.311261486089
5154,S/TP/28,BHCB,80,605.540673394,12953.7265625,656.946905353845
5155,S/TP/28,BHCB,100,576.202917361,19659.625,624.408624288721
5156,S/TP/28,BHCS,7,1148.10684955,69616.978515625,1245.85269387032
5157,S/TP/28,BHCS,2,218.888514809,3252.75390625,237.201169033796
5158,S/TP/28,BHCB,110,900.644960273,33349.845703125,976.527388829466
5159,S/TP/28,BHCB,110,598.659229991,23979.029296875,648.809532356055
5160,S/TP/28,BHCS,7,177.787983292,2297.13671875,192.882557708706
5161,S/TP/28,BHCB,60,365.453353156,8736.583984375,396.216897871485
5162,S/TP/28,BHCB,60,345.620108649,8063.86328125,374.650742825405
5163,S/TP/28,BHCS,8,338.464451143,7627.28515625,367.229218744084
5164,S/TP/28,BHCB,110,612.08651217,23177.453125,664.58714511776
5165,S/TP/28,BHCS,8,335.750002068,8062.423828125,363.93871661913
5166,S/TP/28,BHCS,8,612.350323398,11969.63671875,664.653477698759
5167,S/TP/28,BHCS,2,508.717949232,19085.1640625,551.457324092263
5168,S/TP/28,BHCB,60,364.25661002,7777.642578125,394.673907430474
5169,S/TP/28,BHCS,8,321.251742205,6631.6484375,348.403151213153
5170,S/TP/28,BHCS,3,268.495731381,3699.037109375,291.192397353568
5171,S/TP/28,BHCS,8,425.743112852,11875.13671875,461.942451004005
5172,S/TP/28,BHCB,110,1674.61679224,92406.875,1815.73418521157
5173,S/TP/28,BHCS,8,210.067580021,3232.958984375,227.737482665625
5174,S/TP/28,BHCS,7,286.041101665,6147.05859375,310.359726637782
5175,S/TP/28,BHCS,3,248.676783856,4539.474609375,269.429100559348
5176,S/TP/28,BHCS,2,396.929627974,8557.927734375,429.882878314715
5177,S/TP/28,BHCS,2,95.5402410342,684.1953125,103.577854670304
5178,S/TP/28,BHCS,1,278.142900817,4569.220703125,301.743910876551
5179,S/TP/28,BHCS,5,554.39974991,16971.490234375,601.43976710236
5180,S/TP/28,BHCS,1,712.948292042,34150.41015625,772.82199724898
5181,S/TP/28,BHCB,40,629.545471209,25746.984375,683.468601889805
5182,S/TP/28,BHCS,6,618.950965148,23892.3046875,671.579031441108
5183,S/TP/28,BHCS,8,1133.09734557,78438.5234375,1230.37445001893
5184,S/TP/28,BHCB,40,1074.86504498,55504.375,1167.83776983821
5185,S/TP/28,BHCB,40,2023.21360115,97574.978515625,2192.68803120296
5186,S/TP/28,BHCB,40,837.072665366,51206.951171875,908.528014737865
5187,S/TP/28,BHCB,40,919.503705039,45409.392578125,995.766625166086
5188,S/TP/28,BHCB,40,1251.43353215,70590.21875,1354.82731717173
5189,S/TP/28,BHCB,55,268.546069813,3305.421875,291.033930028444
5190,S/TP/28,BHCB,80,352.644946962,6470.4453125,382.657181647012
5191,S/TP/28,BHCB,55,297.104523773,5188.2734375,322.609422750369
5192,S/TP/28,BHCB,55,296.23722603,5412.5625,321.39657949917
5193,S/TP/28,BHCS,1,305.044935709,5087.38671875,330.59756506128
5194,S/TP/28,BHCB,55,178.947152607,2105.025390625,194.11754933783
5195,S/TP/28,BHCS,1,39.0951375605,105.439453125,42.3821512806998
5196,S/TP/28,BHCS,1,496.485782821,8968.826171875,537.267851923734
5197,S/TP/28,BHCS,2,1219.14131268,36797.501953125,1319.81636779268
5198,S/TP/28,BHCS,1,3827.93746999,81087.84765625,4144.536765074
5199,S/TP/28,BHCN, ,163.942803657,1509.6328125,177.862281020337
5200,S/TP/28,BHCN, ,232.760209927,3458.9453125,252.260232505341
5201,S/TP/28,BHCS,1,339.603820107,7685.62109375,368.273055968674
5202,S/TP/28,BHCS,9,356.240069661,6188.501953125,386.117584495639
5203,S/TP/28,BHCS,19,265.715147379,4093.42578125,288.247907901628
5204,S/TP/28,BHCB,55,542.982861759,11143.666015625,589.517021326987
5205,S/TP/28,BHCS,2,89.3128248438,454.33203125,96.8980250452379
5206,S/TP/28,BHCB,55,171.000150432,2139.380859375,185.49639365566
5207,S/TP/28,BHCS,2,106.414933347,620.662109375,115.264935346134
5208,S/TP/28,BHCS,2,201.932626962,2452.97265625,218.689530163313
5209,S/TP/28,BHCS,2,394.369308399,9655.4140625,427.399020746584
5210,S/TP/28,BHCB,55,318.343131293,3734.998046875,344.777201283843
5211,S/TP/28,BHCB,55,191.061928136,1472.630859375,206.910659839302
5212,S/TP/28,BHCB,55,144.377345435,1391.96875,156.473269430702
5213,S/TP/28,BHCB,120,778.26367392,29874.16796875,844.415848471435
5214,S/TP/28,BHCS,7,628.870772634,24538.279296875,681.629056461442
5215,S/TP/28,BHCS,4,2320.98236653,97880.3671875,2517.41478930484
5216,S/TP/28,BHCB,70,1709.72585499,124577.78515625,1855.80486405566
5217,S/TP/28,BHCS,4,1436.14838677,90410.822265625,1557.17234050451
5218,S/TP/28,BHCS,26,262.37790396,4143.85546875,285.002974476289
5219,S/TP/28,BHCN, ,32.3083227173,76.490234375,35.0450693559562
5220,S/TP/28,BHCS,17,196.697167296,2777.890625,213.331742702185
5221,S/TP/28,BHCS,28,265.571946981,4063.8984375,288.249110823181
5222,S/TP/28,BHCS,23,263.084080912,3988.2265625,285.524754229408
5223,S/TP/28,BHCS,2,284.620551051,4633.400390625,308.338429408108
5224,S/TP/28,BHCS,2,720.719528478,19944.10546875,781.518867583862
5225,S/TP/28,BHCS,4,216.684737154,3080.591796875,235.123806631243
5226,S/TP/28,BHCS,4,208.769518693,3068.908203125,226.137757316406
5227,S/TP/28,BHCS,1,281.095084553,5457.927734375,304.952117876468
5228,S/TP/28,BHCS,2,180.888412008,2092.01171875,196.210380058907
5229,S/TP/28,BHCS,1,681.372186837,8582.181640625,739.336430127627
5230,S/TP/28,BHCS,8,824.182826914,30815.912109375,893.783756648967
5231,S/TP/28,BHCS,2,180.540789974,1853.361328125,195.663855926342
5232,S/TP/28,BHCS,7,403.130198852,10621.578125,437.148097264419
5233,S/TP/28,BHCB,80,80.257259152,476.419921875,87.0555656812727
5234,S/TP/28,BHCB,100,355.756657317,7043.3671875,385.313167317752
5235,S/TP/28,BHCB,140,1823.66505986,91448.2578125,1977.45002917954
5236,S/TP/28,BHCN, ,286.573378361,4631.154296875,310.696471853079
5237,S/TP/28,BHCS,1,496.845431893,8586.357421875,537.693655159667
5238,S/TP/28,BHCS,10,1305.33972686,85566.18359375,1416.06250414258
5239,S/TP/28,BHCS,2,276.278717038,5599.111328125,299.529031438031
5240,S/TP/28,BHCS,1,284.6482407,3719.994140625,308.990359296943
5241,S/TP/28,BHCS,3,1306.57238615,89384.521484375,1417.60935435944
5242,S/TP/28,BHCS,1,391.443241892,11275.33984375,424.911764420924
5243,S/TP/28,BHCS,8,481.378537657,17090.63671875,521.684997024009
5244,S/TP/28,BHCB,110,590.581242114,24712.765625,640.034001389255
5245,S/TP/28,BHCB,70,636.259242779,28156.708984375,690.084791005733
5246,S/TP/28,BHCS,1,333.384322901,8396.654296875,361.477121318214
5247,S/TP/28,BHCS,4,480.561125328,18020.33203125,521.586753194885
5248,S/TP/28,BHCS,1,347.100161478,7691.77734375,376.488241825358
5249,S/TP/28,BHCB,75,358.668016552,8623.056640625,388.69327478745
5250,S/TP/28,BHCS,8,451.337013254,14185.6796875,489.202044903415
5251,S/TP/28,BHCB,90,369.252857867,9509.7734375,400.233998693431
5252,S/TP/28,BHCS,1,191.711497686,1309.146484375,207.699119733963
5253,S/TP/28,BHCS,1,1166.11618889,75788.134765625,1263.73507373055
5254,S/TP/28,BHCS,2,838.909031588,40583.1171875,909.923518468918
5255,S/TP/28,BHCS,8,316.89848383,6845.001953125,343.743147145103
5256,S/TP/28,BHCS,8,305.044404418,6950.486328125,331.10060306449
5257,S/TP/28,BHCS,1,164.130620148,1319.3671875,178.106553178109
5258,S/TP/28,BHCB,110,236.218600268,3617.01171875,255.961638885475
5259,S/TP/28,BHCS,3,119.858439108,987.42578125,130.085654455052
5260,S/TP/28,BHCS,12,611.844907105,17889.2578125,663.570746752236
5261,S/TP/28,BHCS,1,3893.7421285,73148.771484375,4221.91988242118
5262,S/TP/28,BHCB,140,616.828443374,20317.80859375,669.0301194881
5263,S/TP/28,BHCS,1,558.621182772,18551.21875,605.785792079049
5264,S/TP/28,BHCS,1,1458.94283771,26139.294921875,1582.53323939124
5265,S/TP/28,BHCS,2,1020.38391795,20922.11328125,1106.80449357707
5266,S/TP/28,BHCB,55,260.7304208,4147.33984375,282.574495257056
5267,S/TP/28,BHCS,4,137.330055799,1384.912109375,148.9479405408
5268,S/TP/28,BHCS,13,603.66604103,21216.39453125,654.578786852827
5269,S/TP/28,BHCS,4,240.674085927,3334.908203125,261.284946362739
5270,S/TP/28,BHCS,1,308.32743827,7615.408203125,334.227349180144
5271,S/TP/28,BHCS,3,644.216844376,24942.59375,699.124912394181
5272,S/TP/28,BHCS,3,866.738853918,30979.95703125,940.493244040286
5273,S/TP/28,BHCB,110,804.470709063,31860.140625,872.255066426142
5274,S/TP/28,BHCB,80,274.074933602,6050.73046875,297.272378287215
5275,S/TP/28,BHCN, ,3639.25697777,215149.763671875,3948.17802780224
5276,S/TP/28,BHCS,2,368.524988518,7866.8046875,399.465818513232
5277,S/TP/28,BHCS,4,354.040441911,8218.203125,383.693115305969
5278,S/TP/28,BHCB,75,456.011885523,14523.712890625,494.909612362888
5279,S/TP/28,BHCB,49,328.512240564,7771.86328125,356.241249272503
5280,S/TP/28,BHCB,100,317.104680966,7292.09765625,344.046742846132
5281,S/TP/28,BHCB,105,363.368210812,9184.552734375,393.888033333174
5282,S/TP/28,BHCB,80,318.040104738,6976.529296875,344.877171228136
5283,S/TP/28,BHCS,3,238.132250253,3520.779296875,258.065008941432
5284,S/TP/28,BHCB,65,212.773417606,3382.05859375,230.764007573412
5285,S/TP/28,BHCB,80,369.815136628,9127.404296875,400.811606085655
5286,S/TP/28,BHCB,55,560.304045863,7454.5,607.904076308337
5287,S/TP/28,BHCB,55,504.682927552,6520.095703125,546.92266423822
5288,S/TP/28,BHCB,55,532.643400618,6688.76171875,577.667886858009
5289,S/TP/28,BHCB,55,546.066984898,7186.4921875,592.102472798474
5290,S/TP/28,BHCS,4,921.952267778,26830.369140625,999.648917588565
5291,S/TP/28,BHCB,43,275.974737468,5260.21875,299.20781754497
5292,S/TP/28,BHCS,4,223.72704242,3276.83984375,242.60169708935
5293,S/TP/28,BHCS,8,652.563596976,9116.333984375,706.931726784795
5294,S/TP/28,BHCS,1,602.286484599,4921.95703125,652.387110875376
5295,S/TP/28,BHCS,4,3990.61739023,335735.455078125,4332.23294675178
5296,S/TP/28,BHCS,1,114.560553166,958.267578125,124.256959945458
5297,S/TW-CLHFS/1,BHCS,1,264.310926827,3707.3671875,286.565965532531
5298,S/TW-CLHFS/1,BHCS,2,307.105472162,5676.78125,333.322710539637
5299,S/TW-CLHFS/1,BHCS,2,1044.13079228,40787.416015625,1133.33942376402
5300,S/TW-CLHFS/1,BHCS,1,134.038029659,1282.208984375,145.349277290247
5301,S/TW-CLHFS/1,BHCS,3,173.098682385,1526.86328125,187.412821385669
5302,S/TW-CLHFS/1,BHCS,1,52.4351548479,106.232421875,56.9100395187705
5303,S/TW-CLHFS/1,BHCS,2,121.652463485,600.318359375,131.73671678134
5304,S/TW-CLHFS/1,BHCS,1,167.01724401,1352.3515625,181.043008676526
5305,S/TW/33,BHCS,4,136.091847423,1471.576171875,147.576037603608
5306,S/TW/33,BHCS,4,432.213222438,9416.125,468.454795823874
5307,S/TW/33,BHCS,2,1675.16472244,64411.935546875,1814.81356713093
5308,S/TW/33,BHCB,140,412.75570782,7301.255859375,447.248799429506
5309,S/TW/33,BHCB,130,1793.54679347,114146.814453125,1943.45963878202
5310,S/TW/33,BHCB,120,284.253481537,5838.833984375,308.150818531265
5311,S/TW/33,BHCB,150,652.859561953,19563.849609375,707.303286087336
5312,S/TW/33,BHCB,140,630.913426445,26934.607421875,683.548931472404
5313,S/TW/33,BHCS,8,688.388228708,32189.76171875,746.281189386972
5314,S/TW/33,BHCS,6,245.482800878,4189.044921875,266.238851153035
5315,S/TW/33,BHCB,160,511.818048458,19066.373046875,554.957469746368
5316,S/TW/33,BHCB,27,377.835330663,7354.44140625,409.136607677504
5317,S/TW/33,BHCB,160,658.080752646,26360.455078125,712.919282653497
5318,S/TW/33,BHCS,2,1583.40015722,136134.310546875,1715.55975465773
5319,S/TW/33,BHCB,150,323.200011284,6587.83984375,350.026970182988
5320,S/TW/33,BHCB,157,270.781682866,4196.25,293.688480112341
5321,S/TW/33,BHCB,63,330.006245802,6623.318359375,357.346555198042
5322,S/TW/33,BHCS,8,323.182168141,7153.109375,350.144831448878
5323,S/TW/33,BHCB,120,645.592530449,22881.447265625,699.603893255976
5324,S/TW/33,BHCB,120,588.232360779,16997.04296875,637.692071575734
5325,S/TW/33,BHCB,140,310.969167958,4176.1640625,336.750487216637
5326,S/TW/33,BHCB,150,719.381560082,38601.244140625,779.556331873722
5327,S/TW/33,BHCB,100,375.59379727,8927.5390625,406.79489486524
5328,S/TW/33,BHCB,200,300.205768921,6297.09765625,325.294871999924
5329,S/TW/33,BHCB,165,196.398056138,2728.908203125,212.947266500912
5330,S/TW/33,BHCB,185,549.882238792,22661.6953125,596.054735827164
5331,S/TW/33,BHCB,120,1231.30886937,62085.171875,1335.01033074758
5332,S/TW/33,BHCB,60,389.546872453,5539.83203125,421.566487199563
5333,S/TW/33,NBA,NBA,250.951131441,2474.798828125,272.359056781581
5334,S/TW/33,NBA,NBA,106.736988585,676.22265625,115.769470509262
5335,S/TW/33,NBA,NBA,181.00490586,1613.232421875,196.039590680329
5336,S/TW/33,NBA,NBA,326.697278184,5131.26953125,354.275553931934
5337,S/TW/33,BHCB,100,1624.99273333,104916.119140625,1761.45635448948
5338,S/TW/33,BHCB,120,523.356077555,16364.421875,567.053389762089
5339,S/TW/33,BHCB,130,443.244266979,13279.5703125,480.052832395777
5340,S/TW/33,BHCB,120,662.954508505,16580.10546875,718.756356112529
5341,S/TW/33,BHCB,130,635.988742143,16800.970703125,688.435239608004
5342,S/TW/33,BHCS,8,247.321120911,4080.490234375,268.040582352595
5343,S/TW/33,BHCS,2,283.377145285,5783.908203125,307.147480018135
5344,S/TW/33,BHCB,170,329.370323531,7755.529296875,357.00361142777
5345,S/TW/33,BHCB,80,335.514086523,6782.0390625,363.489639363292
5346,S/TW/33,BHCB,100,1434.77098228,65175.04296875,1554.88319077096
5347,S/TW/33,BHCB,150,593.116493645,18317.7109375,642.772214508625
5348,S/TW/33,BHCB,150,371.676487755,8574.822265625,402.934885192487
5349,S/TW/33,BHCB,100,1455.40967082,139406.119140625,1575.99691698875
5350,S/TW/33,BHCB,110,532.840444882,7480.78125,576.930142468861
5351,S/TW/33,BHCB,140,378.846701888,9237.1796875,410.470300720326
5352,S/TW/33,BHCB,140,424.017844941,9328.673828125,459.11453088192
5353,S/TW/33,BHCB,60,374.270037299,5803.55859375,405.075531279818
5354,S/TW/33,BHCB,100,459.321243686,14902.15625,497.682773188919
5355,S/TW/33,BHCB,100,365.830302696,7488.453125,396.436847870536
5356,S/TW/33,BHCB,110,530.27026295,20453.12109375,574.670711988593
5357,S/TW/33,BHCS,1,80.0155014546,437.974609375,86.7154299255824
5358,S/TW/33,BHCB,110,582.23162337,14093.6640625,630.634581170856
5359,S/TW/33,BHCS,2,303.125769157,5313.234375,328.44655692949
5360,S/TW/33,BHCS,1,89.7761468266,515.16796875,97.2982856929591
5361,S/TW/33,BHCB,110,244.939282295,4397.013671875,265.472257010794
5362,S/TW/33,BHCB,180,777.659534467,20537.5625,843.805410130645
5363,S/TW/33,BHCB,120,324.90964971,6391.3046875,352.236907567034
5364,S/TW/33,BHCB,120,649.210070089,29104.908203125,703.706591104423
5365,S/TW/33,BHCB,120,676.389097579,15131.03125,732.383431698445
5366,S/TW/33,BHCB,110,402.625444525,7130.25390625,435.929539920632
5367,S/TW/33,BHCB,200,455.556243649,11236.634765625,493.570109704893
5368,S/TW/33,BHCS,8,550.365318451,15660.0859375,596.562507796039
5369,S/TW/33,BHCS,8,335.919349703,6320.97265625,363.87688762026
5370,S/TW/33,BHCB,100,268.422768632,4663.8828125,291.0884933451
5371,S/TW/33,BHCB,140,266.547636348,3066.01953125,289.259779818284
5372,S/TW/33,BHCB,130,504.267224367,9034.7578125,546.694630033216
5373,S/TW/33,BHCB,40,914.880278324,20133.75,991.361267242861
5374,S/TW/33,BHCB,175,293.809344206,6550.68359375,318.47029840722
5375,S/TW/33,BHCB,18,240.113022479,2345.28515625,260.273680975404
5376,S/TW/33,BHCB,175,325.703297559,7522.05859375,353.038778995345
5377,S/TW/33,BHCS,8,329.907993086,6547.3671875,357.46071054576
5378,S/TW/33,BHCS,1,166.085038493,2066.990234375,180.166606323672
5379,S/TW/33,BHCS,3,148.442229353,1453.880859375,160.805022350264
5380,S/TW/33,BHCB,120,292.540313745,6027.1640625,317.083824921518
5381,S/TW/33,BHCB,120,272.029406518,5155.93359375,295.039087218825
5382,S/TW/33,BHCS,4,328.269566532,6192.3359375,356.148799559497
5383,S/TW/33,BHCB,120,787.089526861,33278.708984375,852.730830611916
5384,S/TW/33,BHCB,210,410.656686674,11825.013671875,445.177271348514
5385,S/TW/33,BHCS,2,925.531200153,50980.740234375,1003.70990262735
5386,S/TW/33,BHCS,1,2270.70845871,115788.845703125,2462.84847881542
5387,S/TW/33,BHCB,80,2594.1112029,120100.630859375,2809.86734315536
5388,S/TW/33,BHCS,1,262.027853658,3119.12890625,283.824994106379
5389,S/TW/33,BHCB,100,443.833951507,14339.328125,481.049368339633
5390,S/TW/33,BHCB,170,1050.49914957,72869.482421875,1139.33424320955
5391,S/TW/33,BHCB,100,370.976328897,5811.66796875,402.106906030263
5392,S/TW/33,BHCB,100,148.610258708,1520.939453125,160.972091697608
5393,S/TW/33,BHCS,2,889.552127926,42827.99609375,963.648204520428
5394,S/TW/33,BHCS,1,237.463983343,3924.634765625,257.529245204697
5395,S/TW/33,BHCS,4,369.505635355,3717.720703125,399.948643666576
5396,S/TW/33,BHCS,1,138.641533798,1409.71875,150.298959970254
5397,S/TW/33,BHCS,4,445.26784378,11361.984375,483.208319052866
5398,S/TW/33,BHCS,2,340.37575101,6020.29296875,368.651291716567
5399,S/TW/33,BHCS,1,39.9861694163,116.451171875,43.3418716358445
5400,S/TW/33,BHCS,1,128.674932667,855.921875,139.474543434897
5401,S/TW/33,BHCS,8,279.231455593,5168.70703125,302.659160473
5402,S/TW/33,BHCB,78,606.663985243,17633.3125,657.372225430844
5403,S/TW/33,BHCS,8,481.02878564,13376.84375,521.138689239936
5404,S/TW/33,BHCS,2,617.193282869,28269.57421875,669.450516136122
5405,S/TW/33,BHCS,4,128.03467227,1201.009765625,138.798861866899
5406,S/TW/33,BHCB,100,163.924620609,1882.48046875,177.598927891814
5407,S/TW/33,BHCB,75,338.212200554,7799.755859375,366.637812856241
5408,S/TW/33,BHCS,3,337.106316877,6604.1328125,365.359694421184
5409,S/TW/33,BHCS,1,221.383245939,2749.2421875,239.944898705757
5410,S/TW/33,BHCS,4,261.665202649,3449.966796875,283.834337220672
5411,S/TW/33,BHCS,1,248.889752413,3950.01171875,270.193140070398
5412,S/TW/33,BHCS,6,522.91489976,15807.458984375,567.019843118332
5413,S/TW/33,BHCS,3,208.063576083,2945.646484375,225.565415026353
5414,S/TW/33,BHCS,1,187.263983235,2612.810546875,203.082326903448
5415,S/TW/33,BHCS,1,1467.13230743,59763.845703125,1590.34653217053
5416,S/TW/33,BHCB,130,297.06375802,5715.41796875,321.61986611292
5417,S/TW/33,BHCB,150,1101.4581376,40336.9609375,1193.63414460512
5418,S/TW/33,BHCB,100,592.454220628,14682.43359375,642.54908529211
5419,S/TW/33,BHCB,100,371.164616507,8639.33203125,402.078545190964
5420,S/TW/33,BHCB,100,449.775496762,13294.654296875,487.488125540879
5421,S/TW/33,BHCS,8,247.073089165,3966.6640625,267.862186424979
5422,S/TW/33,BHCB,110,310.646548528,5463.619140625,337.115907096632
5423,S/TW/33,BHCS,1,2688.24096711,65632.56640625,2910.80129278854
5424,S/TW/33,BHCB,110,405.664329889,11716.509765625,439.493343911965
5425,S/TW/33,BHCB,140,362.605005652,5648.564453125,393.276279868945
5426,S/TW/33,BHCB,140,742.40181259,19385.234375,804.108675219926
5427,S/TW/33,BHCB,80,728.757207899,33802.779296875,789.563272304579
5428,S/TW/33,BHCB,19,152.987727006,1239.44921875,165.868868221606
5429,S/TW/33,BHCB,90,564.109208945,17076.392578125,611.032361345904
5430,S/TW/33,BHCS,6,201.680265815,2703.875,218.77207930473
5431,S/TW/33,BHCS,9,74.681034294,354.4140625,80.9933714332
5432,S/TW/33,BHCS,8,133.063710016,849.796875,144.297449416362
5433,S/TW/33,BHCB,132,398.582752008,8630.443359375,431.580733373463
5434,S/TW/33,BHCB,110,466.650379021,12684.34375,505.436890003848
5435,S/TW/33,BHCS,8,201.392187115,2799.845703125,218.162128544103
5436,S/TW/33,BHCS,3,230.040996881,3147.84375,249.589814853262
5437,S/TW/33,BHCS,8,477.848553486,8865.208984375,517.733245792496
5438,S/TW/33,BHCS,8,137.163852981,1228.083984375,148.609404643325
5439,S/TW/33,BHCS,8,270.332061021,3922.353515625,293.238728957807
5440,S/TW/33,BHCS,6,271.731638296,4419.96875,294.366206686523
5441,S/TW/33,BHCS,4,125.661716987,915.185546875,136.122881099869
